Name,Sex,Age,Height,Weight,Team,NOC,Games,Year,City,Sport,Event,Medal
Haile Gebrselassie,M,23.0,165.0,56.0,Ethiopia,ETH,1996 Summer,1996,Atlanta,Athletics,"10,000 metres",Gold
Haile Gebrselassie,M,27.0,165.0,56.0,Ethiopia,ETH,2000 Summer,2000,Sydney,Athletics,"10,000 metres",Gold
Haile Gebrselassie,M,31.0,165.0,56.0,Ethiopia,ETH,2004 Summer,2004,Athina,Athletics,"10,000 metres",
Haile Gebrselassie,M,35.0,165.0,56.0,Ethiopia,ETH,2008 Summer,2008,Beijing,Athletics,"10,000 metres",
Erba Tiki Gelana,F,24.0,165.0,48.0,Ethiopia,ETH,2012 Summer,2012,London,Athletics,Marathon,Gold
Emma Louise George,F,25.0,172.0,60.0,Australia,AUS,2000 Summer,2000,Sydney,Athletics,Pole Vault,
Abebe Gessese,M,26.0,178.0,60.0,Ethiopia,ETH,1980 Summer,1980,Moskva,Athletics,Long Jump,
Birhan Getahun,M,20.0,182.0,67.0,Ethiopia,ETH,2012 Summer,2012,London,Athletics,"3,000 metres Steeplechase",
Addis Gezahegn,F,,155.0,45.0,Ethiopia,ETH,1992 Summer,1992,Barcelona,Athletics,Marathon,
Asha Gigi,F,31.0,165.0,48.0,Ethiopia,ETH,2004 Summer,2004,Athina,Athletics,Marathon,
"Penelope Elizabeth ""Penny"" Gillies (McCallum-)",F,21.0,173.0,57.0,Australia,AUS,1972 Summer,1972,Munich,Athletics,100 metres Hurdles,
"Penelope Elizabeth ""Penny"" Gillies (McCallum-)",F,21.0,173.0,57.0,Australia,AUS,1972 Summer,1972,Munich,Athletics,4 x 100 metres Relay,
"Penelope Elizabeth ""Penny"" Gillies (McCallum-)",F,29.0,173.0,57.0,Australia,AUS,1980 Summer,1980,Moskva,Athletics,100 metres Hurdles,
Kasey Giteau,F,17.0,187.0,80.0,Australia,AUS,2000 Summer,2000,Sydney,Swimming,400 metres Freestyle,
Zerehune Gizaw,M,27.0,180.0,70.0,Ethiopia,ETH,1992 Summer,1992,Barcelona,Athletics,Marathon,
George Augustus Golding,M,26.0,187.0,80.0,Australia,AUS,1932 Summer,1932,Los Angeles,Athletics,400 metres,
George Augustus Golding,M,26.0,187.0,80.0,Australia,AUS,1932 Summer,1932,Los Angeles,Athletics,400 metres Hurdles,
Scott Linton Goodman,M,22.0,184.0,77.0,Australia,AUS,1996 Summer,1996,Atlanta,Swimming,200 metres Butterfly,Bronze
Melissa Anne Gorman,F,22.0,180.0,65.0,Australia,AUS,2008 Summer,2008,Beijing,Swimming,800 metres Freestyle,
Melissa Anne Gorman,F,22.0,180.0,65.0,Australia,AUS,2008 Summer,2008,Beijing,Swimming,10 kilometres Open Water,
Melissa Anne Gorman,F,26.0,180.0,65.0,Australia,AUS,2012 Summer,2012,London,Swimming,10 kilometres Open Water,
Richard Kevan Gosper,M,22.0,188.0,77.0,Australia,AUS,1956 Summer,1956,Melbourne,Athletics,400 metres,
Richard Kevan Gosper,M,22.0,188.0,77.0,Australia,AUS,1956 Summer,1956,Melbourne,Athletics,4 x 400 metres Relay,Silver
Richard Kevan Gosper,M,26.0,188.0,77.0,Australia,AUS,1960 Summer,1960,Roma,Athletics,400 metres,
Donna Maree Gould (-Kite),F,18.0,182.0,53.0,Australia,AUS,1984 Summer,1984,Los Angeles,Athletics,"3,000 metres",
"Shane Elizabeth Gould (-Innis, -Nelms)",F,15.0,171.0,59.0,Australia,AUS,1972 Summer,1972,Munich,Swimming,100 metres Freestyle,Bronze
"Shane Elizabeth Gould (-Innis, -Nelms)",F,15.0,171.0,59.0,Australia,AUS,1972 Summer,1972,Munich,Swimming,200 metres Freestyle,Gold
"Shane Elizabeth Gould (-Innis, -Nelms)",F,15.0,171.0,59.0,Australia,AUS,1972 Summer,1972,Munich,Swimming,400 metres Freestyle,Gold
"Shane Elizabeth Gould (-Innis, -Nelms)",F,15.0,171.0,59.0,Australia,AUS,1972 Summer,1972,Munich,Swimming,800 metres Freestyle,Silver
"Shane Elizabeth Gould (-Innis, -Nelms)",F,15.0,171.0,59.0,Australia,AUS,1972 Summer,1972,Munich,Swimming,4 x 100 metres Freestyle Relay,
"Shane Elizabeth Gould (-Innis, -Nelms)",F,15.0,171.0,59.0,Australia,AUS,1972 Summer,1972,Munich,Swimming,200 metres Individual Medley,Gold
Elka Graham (-Whalan),F,18.0,187.0,67.0,Australia,AUS,2000 Summer,2000,Sydney,Swimming,4 x 100 metres Freestyle Relay,
Elka Graham (-Whalan),F,18.0,187.0,67.0,Australia,AUS,2000 Summer,2000,Sydney,Swimming,4 x 200 metres Freestyle Relay,Silver
Elka Graham (-Whalan),F,22.0,187.0,67.0,Australia,AUS,2004 Summer,2004,Athina,Swimming,200 metres Freestyle,
Elka Graham (-Whalan),F,22.0,187.0,67.0,Australia,AUS,2004 Summer,2004,Athina,Swimming,400 metres Freestyle,
Elka Graham (-Whalan),F,22.0,187.0,67.0,Australia,AUS,2004 Summer,2004,Athina,Swimming,4 x 200 metres Freestyle Relay,
Peter Treacy Grant,M,22.0,180.0,70.0,Australia,AUS,1976 Summer,1976,Montreal,Athletics,400 metres,
Peter Treacy Grant,M,22.0,180.0,70.0,Australia,AUS,1976 Summer,1976,Montreal,Athletics,400 metres Hurdles,
Peter Treacy Grant,M,22.0,180.0,70.0,Australia,AUS,1976 Summer,1976,Montreal,Athletics,4 x 400 metres Relay,
Pauline Elizabeth Gray (-Christison),F,17.0,160.0,54.0,Australia,AUS,1968 Summer,1968,Mexico City,Swimming,100 metres Butterfly,
Pauline Elizabeth Gray (-Christison),F,17.0,160.0,54.0,Australia,AUS,1968 Summer,1968,Mexico City,Swimming,200 metres Butterfly,
Sonya Gray (-Seville),F,16.0,168.0,61.0,Australia,AUS,1976 Summer,1976,Montreal,Swimming,200 metres Freestyle,
Paul Haydon Greene,M,23.0,184.0,78.0,Australia,AUS,1996 Summer,1996,Atlanta,Athletics,400 metres,
Paul Haydon Greene,M,23.0,184.0,78.0,Australia,AUS,1996 Summer,1996,Atlanta,Athletics,4 x 400 metres Relay,
Ryan Gregson,M,22.0,184.0,73.0,Australia,AUS,2012 Summer,2012,London,Athletics,"1,500 metres",
Ryan Gregson,M,26.0,184.0,73.0,Australia,AUS,2016 Summer,2016,Rio de Janeiro,Athletics,"1,500 metres",
Julia Emma Greville (-Radley),F,17.0,178.0,67.0,Australia,AUS,1996 Summer,1996,Atlanta,Swimming,200 metres Freestyle,
Julia Emma Greville (-Radley),F,17.0,178.0,67.0,Australia,AUS,1996 Summer,1996,Atlanta,Swimming,4 x 100 metres Freestyle Relay,
Julia Emma Greville (-Radley),F,17.0,178.0,67.0,Australia,AUS,1996 Summer,1996,Atlanta,Swimming,4 x 200 metres Freestyle Relay,Bronze
Tatiana Grigorieva,F,24.0,180.0,64.0,Australia,AUS,2000 Summer,2000,Sydney,Athletics,Pole Vault,Silver
Madeline Groves,F,21.0,179.0,66.0,Australia,AUS,2016 Summer,2016,Rio de Janeiro,Swimming,100 metres Butterfly,
Madeline Groves,F,21.0,179.0,66.0,Australia,AUS,2016 Summer,2016,Rio de Janeiro,Swimming,200 metres Butterfly,Silver
Madeline Groves,F,21.0,179.0,66.0,Australia,AUS,2016 Summer,2016,Rio de Janeiro,Swimming,4 x 100 metres Medley Relay,Silver
Chelsea Lea Gubecka,F,17.0,162.0,62.0,Australia,AUS,2016 Summer,2016,Rio de Janeiro,Swimming,10 kilometres Open Water,
Marieke Katherine Guehrer (-D'Cruz),F,18.0,184.0,64.0,Australia,AUS,2004 Summer,2004,Athina,Swimming,100 metres Backstroke,
Robel Kiros Habte,M,24.0,176.0,81.0,Ethiopia,ETH,2016 Summer,2016,Rio de Janeiro,Swimming,100 metres Freestyle,
Matias Habtemichael,M,17.0,185.0,65.0,Ethiopia,ETH,1968 Summer,1968,Mexico City,Athletics,800 metres,
Matias Habtemichael,M,17.0,185.0,65.0,Ethiopia,ETH,1968 Summer,1968,Mexico City,Athletics,"1,500 metres",
Grant George Hackett,M,20.0,198.0,96.0,Australia,AUS,2000 Summer,2000,Sydney,Swimming,200 metres Freestyle,
Grant George Hackett,M,20.0,198.0,96.0,Australia,AUS,2000 Summer,2000,Sydney,Swimming,400 metres Freestyle,
Grant George Hackett,M,20.0,198.0,96.0,Australia,AUS,2000 Summer,2000,Sydney,Swimming,"1,500 metres Freestyle",Gold
Grant George Hackett,M,20.0,198.0,96.0,Australia,AUS,2000 Summer,2000,Sydney,Swimming,4 x 200 metres Freestyle Relay,Gold
Grant George Hackett,M,24.0,198.0,96.0,Australia,AUS,2004 Summer,2004,Athina,Swimming,200 metres Freestyle,
Grant George Hackett,M,24.0,198.0,96.0,Australia,AUS,2004 Summer,2004,Athina,Swimming,400 metres Freestyle,Silver
Grant George Hackett,M,24.0,198.0,96.0,Australia,AUS,2004 Summer,2004,Athina,Swimming,"1,500 metres Freestyle",Gold
Grant George Hackett,M,24.0,198.0,96.0,Australia,AUS,2004 Summer,2004,Athina,Swimming,4 x 200 metres Freestyle Relay,Silver
Grant George Hackett,M,28.0,198.0,96.0,Australia,AUS,2008 Summer,2008,Beijing,Swimming,400 metres Freestyle,
Grant George Hackett,M,28.0,198.0,96.0,Australia,AUS,2008 Summer,2008,Beijing,Swimming,"1,500 metres Freestyle",Silver
Grant George Hackett,M,28.0,198.0,96.0,Australia,AUS,2008 Summer,2008,Beijing,Swimming,4 x 200 metres Freestyle Relay,Bronze
Peter Robert Hadfield,M,25.0,188.0,87.0,Australia,AUS,1980 Summer,1980,Moskva,Athletics,Decathlon,
Peter Robert Hadfield,M,29.0,188.0,87.0,Australia,AUS,1984 Summer,1984,Los Angeles,Athletics,Decathlon,
Abadi Hadis Embaye,M,18.0,170.0,63.0,Ethiopia,ETH,2016 Summer,2016,Rio de Janeiro,Athletics,"10,000 metres",
Jayden Hadler,M,18.0,183.0,86.0,Australia,AUS,2012 Summer,2012,London,Swimming,100 metres Butterfly,
Jayden Hadler,M,18.0,183.0,86.0,Australia,AUS,2012 Summer,2012,London,Swimming,200 metres Individual Medley,
Toby Christian Haenen,M,18.0,191.0,84.0,Australia,AUS,1992 Summer,1992,Barcelona,Swimming,100 metres Backstroke,
Toby Christian Haenen,M,18.0,191.0,84.0,Australia,AUS,1992 Summer,1992,Barcelona,Swimming,200 metres Backstroke,
Toby Christian Haenen,M,22.0,191.0,84.0,Australia,AUS,1996 Summer,1996,Atlanta,Swimming,4 x 100 metres Medley Relay,Bronze
Zewdie Hailemariam,F,,170.0,51.0,Ethiopia,ETH,1992 Summer,1992,Barcelona,Athletics,800 metres,
Linden Hall,F,25.0,167.0,51.0,Australia,AUS,2016 Summer,2016,Rio de Janeiro,Athletics,"1,500 metres",
Samantha Hamill,F,17.0,164.0,53.0,Australia,AUS,2008 Summer,2008,Beijing,Swimming,200 metres Butterfly,
Samantha Hamill,F,17.0,164.0,53.0,Australia,AUS,2008 Summer,2008,Beijing,Swimming,400 metres Individual Medley,
Samantha Hamill,F,21.0,164.0,53.0,Australia,AUS,2012 Summer,2012,London,Swimming,200 metres Butterfly,
Sally Hamilton-Fleming,F,23.0,179.0,63.0,Australia,AUS,1988 Summer,1988,Seoul,Athletics,400 metres Hurdles,
William Donald Hamlyn-Harris,M,26.0,191.0,96.0,Australia,AUS,2004 Summer,2004,Athina,Athletics,Javelin Throw,
Linda Hanel (-Lepore),F,14.0,179.0,66.0,Australia,AUS,1976 Summer,1976,Montreal,Swimming,100 metres Butterfly,
Linda Hanel (-Lepore),F,14.0,179.0,66.0,Australia,AUS,1976 Summer,1976,Montreal,Swimming,200 metres Butterfly,
Linda Hanel (-Lepore),F,14.0,179.0,66.0,Australia,AUS,1976 Summer,1976,Montreal,Swimming,4 x 100 metres Medley Relay,
Kylie Hanigan (-Brennan),F,24.0,169.0,56.0,Australia,AUS,1996 Summer,1996,Atlanta,Athletics,4 x 100 metres Relay,
Kylie Hanigan (-Brennan),F,24.0,169.0,56.0,Australia,AUS,1996 Summer,1996,Atlanta,Athletics,4 x 400 metres Relay,
"Donald ""Don"" Hanly",M,22.0,185.0,71.0,Australia,AUS,1976 Summer,1976,Montreal,Athletics,400 metres Hurdles,
"Donald ""Don"" Hanly",M,22.0,185.0,71.0,Australia,AUS,1976 Summer,1976,Montreal,Athletics,4 x 400 metres Relay,
Jacob Hansford,M,20.0,182.0,77.0,Australia,AUS,2016 Summer,2016,Rio de Janeiro,Swimming,4 x 200 metres Freestyle Relay,
Brooke Louise Hanson (-Clarke),F,26.0,175.0,67.0,Australia,AUS,2004 Summer,2004,Athina,Swimming,100 metres Breaststroke,Silver
Brooke Louise Hanson (-Clarke),F,26.0,175.0,67.0,Australia,AUS,2004 Summer,2004,Athina,Swimming,200 metres Breaststroke,
Brooke Louise Hanson (-Clarke),F,26.0,175.0,67.0,Australia,AUS,2004 Summer,2004,Athina,Swimming,4 x 100 metres Medley Relay,Gold
Benn Harradine,M,25.0,198.0,115.0,Australia,AUS,2008 Summer,2008,Beijing,Athletics,Discus Throw,
Benn Harradine,M,29.0,198.0,115.0,Australia,AUS,2012 Summer,2012,London,Athletics,Discus Throw,
Benn Harradine,M,33.0,198.0,115.0,Australia,AUS,2016 Summer,2016,Rio de Janeiro,Athletics,Discus Throw,
Rachel Amanda Harris,F,21.0,176.0,72.0,Australia,AUS,2000 Summer,2000,Sydney,Swimming,800 metres Freestyle,
Rachel Amanda Harris,F,21.0,176.0,72.0,Australia,AUS,2000 Summer,2000,Sydney,Swimming,400 metres Individual Medley,
"Nicholas ""Nick"" Harrison",M,33.0,187.0,76.0,Australia,AUS,2004 Summer,2004,Athina,Athletics,Marathon,
Regan Dean Harrison,M,22.0,178.0,71.0,Australia,AUS,2000 Summer,2000,Sydney,Swimming,200 metres Breaststroke,
Regan Dean Harrison,M,22.0,178.0,71.0,Australia,AUS,2000 Summer,2000,Sydney,Swimming,4 x 100 metres Medley Relay,Silver
Regan Dean Harrison,M,25.0,178.0,71.0,Australia,AUS,2004 Summer,2004,Athina,Swimming,200 metres Breaststroke,
"Alexander ""Alex"" Hartmann",M,23.0,198.0,91.0,Australia,AUS,2016 Summer,2016,Rio de Janeiro,Athletics,200 metres,
Lesleigh Anne Harvey (-Mayes),F,15.0,159.0,56.0,Australia,AUS,1976 Summer,1976,Montreal,Swimming,100 metres Freestyle,
Lesleigh Anne Harvey (-Mayes),F,15.0,159.0,56.0,Australia,AUS,1976 Summer,1976,Montreal,Swimming,200 metres Freestyle,
Lesleigh Anne Harvey (-Mayes),F,15.0,159.0,56.0,Australia,AUS,1976 Summer,1976,Montreal,Swimming,4 x 100 metres Freestyle Relay,
"Michael ""Mike"" Harvey",M,21.0,175.0,68.0,Australia,AUS,1984 Summer,1984,Los Angeles,Athletics,50 kilometres Walk,
Natalie Anne Harvey,F,21.0,164.0,48.0,Australia,AUS,1996 Summer,1996,Atlanta,Athletics,"5,000 metres",
Natalie Anne Harvey,F,25.0,164.0,48.0,Australia,AUS,2000 Summer,2000,Sydney,Athletics,"10,000 metres",
Shemisu Hassan,M,,168.0,56.0,Ethiopia,ETH,1992 Summer,1992,Barcelona,Athletics,20 kilometres Walk,
Adrian Hatcher,M,30.0,183.0,89.0,Australia,AUS,2000 Summer,2000,Sydney,Athletics,Javelin Throw,
Brett Geoffrey Hawke,M,25.0,186.0,86.0,Australia,AUS,2000 Summer,2000,Sydney,Swimming,50 metres Freestyle,
Brett Geoffrey Hawke,M,29.0,186.0,86.0,Australia,AUS,2004 Summer,2004,Athina,Swimming,50 metres Freestyle,
Neville Ronald Hayes,M,16.0,183.0,80.0,Australia,AUS,1960 Summer,1960,Roma,Swimming,200 metres Butterfly,Silver
Neville Ronald Hayes,M,16.0,183.0,80.0,Australia,AUS,1960 Summer,1960,Roma,Swimming,4 x 100 metres Medley Relay,Silver
Ross William Haywood,M,29.0,181.0,67.0,Australia,AUS,1976 Summer,1976,Montreal,Athletics,Marathon,
Ross William Haywood,M,29.0,181.0,67.0,Australia,AUS,1976 Summer,1976,Montreal,Athletics,20 kilometres Walk,
Michael Gary Hazel,M,23.0,190.0,78.0,Australia,AUS,2000 Summer,2000,Sydney,Athletics,4 x 400 metres Relay,
Paul John Henderson,M,25.0,184.0,81.0,Australia,AUS,1996 Summer,1996,Atlanta,Athletics,100 metres,
Paul John Henderson,M,25.0,184.0,81.0,Australia,AUS,1996 Summer,1996,Atlanta,Athletics,4 x 100 metres Relay,
"John Malcolm ""Jon"" Henricks",M,21.0,182.0,78.0,Australia,AUS,1956 Summer,1956,Melbourne,Swimming,100 metres Freestyle,Gold
"John Malcolm ""Jon"" Henricks",M,21.0,182.0,78.0,Australia,AUS,1956 Summer,1956,Melbourne,Swimming,4 x 200 metres Freestyle Relay,Gold
"John Malcolm ""Jon"" Henricks",M,25.0,182.0,78.0,Australia,AUS,1960 Summer,1960,Roma,Swimming,100 metres Freestyle,
Jodie Clare Henry,F,20.0,176.0,63.0,Australia,AUS,2004 Summer,2004,Athina,Swimming,100 metres Freestyle,Gold
Jodie Clare Henry,F,20.0,176.0,63.0,Australia,AUS,2004 Summer,2004,Athina,Swimming,4 x 100 metres Freestyle Relay,Gold
Jodie Clare Henry,F,20.0,176.0,63.0,Australia,AUS,2004 Summer,2004,Athina,Swimming,4 x 100 metres Medley Relay,Gold
Lauren Katherine Hewitt,F,17.0,170.0,62.0,Australia,AUS,1996 Summer,1996,Atlanta,Athletics,4 x 100 metres Relay,
Lauren Katherine Hewitt,F,21.0,170.0,62.0,Australia,AUS,2000 Summer,2000,Sydney,Athletics,100 metres,
Lauren Katherine Hewitt,F,21.0,170.0,62.0,Australia,AUS,2000 Summer,2000,Sydney,Athletics,200 metres,
Lauren Katherine Hewitt,F,21.0,170.0,62.0,Australia,AUS,2000 Summer,2000,Sydney,Athletics,4 x 100 metres Relay,
Lauren Katherine Hewitt,F,25.0,170.0,62.0,Australia,AUS,2004 Summer,2004,Athina,Athletics,200 metres,
Thomas Sinton Hewitt,M,32.0,171.0,64.0,Australia,AUS,1920 Summer,1920,Antwerpen,Athletics,"10,000 metres",
Thomas Sinton Hewitt,M,32.0,171.0,64.0,Australia,AUS,1920 Summer,1920,Antwerpen,Athletics,Marathon,
Caroline May Hildreth,F,22.0,167.0,57.0,Australia,AUS,2000 Summer,2000,Sydney,Swimming,200 metres Breaststroke,
Clinton Rory Hill,M,24.0,186.0,77.0,Australia,AUS,2004 Summer,2004,Athina,Athletics,400 metres,
Clinton Rory Hill,M,24.0,186.0,77.0,Australia,AUS,2004 Summer,2004,Athina,Athletics,4 x 400 metres Relay,Silver
Clinton Rory Hill,M,28.0,186.0,77.0,Australia,AUS,2008 Summer,2008,Beijing,Athletics,4 x 400 metres Relay,
"Michael Howard ""Mike"" Hillardt",M,23.0,180.0,70.0,Australia,AUS,1984 Summer,1984,Los Angeles,Athletics,"1,500 metres",
"Alexander John ""Alex"" Hillhouse",M,25.0,166.0,58.0,Australia,AUS,1932 Summer,1932,Los Angeles,Athletics,"5,000 metres",
Madeline Hills (Heiner-),F,29.0,174.0,53.0,Australia,AUS,2016 Summer,2016,Rio de Janeiro,Athletics,"5,000 metres",
Madeline Hills (Heiner-),F,29.0,174.0,53.0,Australia,AUS,2016 Summer,2016,Rio de Janeiro,Athletics,"3,000 metres Steeplechase",
"Susan Elizabeth ""Sue"" Hobson",F,34.0,170.0,55.0,Australia,AUS,1992 Summer,1992,Barcelona,Athletics,"10,000 metres",
"Susan Elizabeth ""Sue"" Hobson",F,38.0,170.0,55.0,Australia,AUS,1996 Summer,1996,Atlanta,Athletics,"10,000 metres",
"Susan Elizabeth ""Sue"" Hobson",F,42.0,170.0,55.0,Australia,AUS,2000 Summer,2000,Sydney,Athletics,Marathon,
Belinda Jane Hocking,F,17.0,167.0,57.0,Australia,AUS,2008 Summer,2008,Beijing,Swimming,200 metres Backstroke,
Belinda Jane Hocking,F,21.0,167.0,57.0,Australia,AUS,2012 Summer,2012,London,Swimming,100 metres Backstroke,
Belinda Jane Hocking,F,21.0,167.0,57.0,Australia,AUS,2012 Summer,2012,London,Swimming,200 metres Backstroke,
Belinda Jane Hocking,F,25.0,167.0,57.0,Australia,AUS,2016 Summer,2016,Rio de Janeiro,Swimming,200 metres Backstroke,
Marion Hoffman,F,22.0,172.0,62.0,Australia,AUS,1972 Summer,1972,Munich,Athletics,100 metres,
Marion Hoffman,F,22.0,172.0,62.0,Australia,AUS,1972 Summer,1972,Munich,Athletics,4 x 100 metres Relay,
"Hector Dennis ""Hec"" Hogan",M,25.0,170.0,65.0,Australia,AUS,1956 Summer,1956,Melbourne,Athletics,100 metres,Bronze
"Hector Dennis ""Hec"" Hogan",M,25.0,170.0,65.0,Australia,AUS,1956 Summer,1956,Melbourne,Athletics,200 metres,
"Hector Dennis ""Hec"" Hogan",M,25.0,170.0,65.0,Australia,AUS,1956 Summer,1956,Melbourne,Athletics,4 x 100 metres Relay,
Janet Christina Hogan (-Rees),F,15.0,163.0,54.0,Australia,AUS,1960 Summer,1960,Roma,Swimming,200 metres Breaststroke,
Gary Alfred Holdsworth,M,23.0,179.0,77.0,Australia,AUS,1964 Summer,1964,Tokyo,Athletics,100 metres,
Gary Alfred Holdsworth,M,23.0,179.0,77.0,Australia,AUS,1964 Summer,1964,Tokyo,Athletics,200 metres,
Gary Alfred Holdsworth,M,23.0,179.0,77.0,Australia,AUS,1964 Summer,1964,Tokyo,Athletics,4 x 100 metres Relay,
Maree Anne Holland (Chapman-),F,25.0,169.0,55.0,Australia,AUS,1988 Summer,1988,Seoul,Athletics,400 metres,
Tanya Holliday,F,27.0,167.0,52.0,Australia,AUS,2016 Summer,2016,Rio de Janeiro,Athletics,20 kilometres Walk,
Simon James Hollingsworth,M,20.0,190.0,75.0,Australia,AUS,1992 Summer,1992,Barcelona,Athletics,400 metres Hurdles,
Simon James Hollingsworth,M,24.0,190.0,75.0,Australia,AUS,1996 Summer,1996,Atlanta,Athletics,400 metres Hurdles,
Gary Ronald Honey,M,20.0,183.0,70.0,Australia,AUS,1980 Summer,1980,Moskva,Athletics,Long Jump,
Gary Ronald Honey,M,25.0,183.0,70.0,Australia,AUS,1984 Summer,1984,Los Angeles,Athletics,Long Jump,Silver
Lara Maree Hooiveld (-Korhammer),F,17.0,180.0,62.0,Australia,AUS,1988 Summer,1988,Seoul,Swimming,100 metres Breaststroke,
Lara Maree Hooiveld (-Korhammer),F,17.0,180.0,62.0,Australia,AUS,1988 Summer,1988,Seoul,Swimming,200 metres Breaststroke,
Lara Maree Hooiveld (-Korhammer),F,17.0,180.0,62.0,Australia,AUS,1988 Summer,1988,Seoul,Swimming,4 x 100 metres Medley Relay,
"Steven Leslie ""Steve"" Hooker",M,22.0,187.0,82.0,Australia,AUS,2004 Summer,2004,Athina,Athletics,Pole Vault,
"Steven Leslie ""Steve"" Hooker",M,26.0,187.0,82.0,Australia,AUS,2008 Summer,2008,Beijing,Athletics,Pole Vault,Gold
"Steven Leslie ""Steve"" Hooker",M,30.0,187.0,82.0,Australia,AUS,2012 Summer,2012,London,Athletics,Pole Vault,
"Mackenzie ""Mack"" Horton",M,20.0,190.0,88.0,Australia,AUS,2016 Summer,2016,Rio de Janeiro,Swimming,400 metres Freestyle,Gold
"Mackenzie ""Mack"" Horton",M,20.0,190.0,88.0,Australia,AUS,2016 Summer,2016,Rio de Janeiro,Swimming,"1,500 metres Freestyle",
"Mackenzie ""Mack"" Horton",M,20.0,190.0,88.0,Australia,AUS,2016 Summer,2016,Rio de Janeiro,Swimming,4 x 200 metres Freestyle Relay,
Glen Clifford Housman,M,20.0,184.0,80.0,Australia,AUS,1992 Summer,1992,Barcelona,Swimming,"1,500 metres Freestyle",Silver
Glen Clifford Housman,M,24.0,184.0,80.0,Australia,AUS,1996 Summer,1996,Atlanta,Swimming,4 x 200 metres Freestyle Relay,
"Nicholas ""Nick"" Howarth",M,24.0,180.0,60.0,Australia,AUS,2000 Summer,2000,Sydney,Athletics,"1,500 metres",
Kym Michelle Howe (-Nadin),F,24.0,177.0,64.0,Australia,AUS,2004 Summer,2004,Athina,Athletics,Pole Vault,
Judith Hudson (-Luxton),F,14.0,164.0,59.0,Australia,AUS,1972 Summer,1972,Munich,Swimming,100 metres Breaststroke,
Judith Hudson (-Luxton),F,14.0,164.0,59.0,Australia,AUS,1972 Summer,1972,Munich,Swimming,200 metres Breaststroke,
Judith Hudson (-Luxton),F,18.0,164.0,59.0,Australia,AUS,1976 Summer,1976,Montreal,Swimming,200 metres Breaststroke,
Judith Hudson (-Luxton),F,18.0,164.0,59.0,Australia,AUS,1976 Summer,1976,Montreal,Swimming,200 metres Butterfly,
Judith Hudson (-Luxton),F,18.0,164.0,59.0,Australia,AUS,1976 Summer,1976,Montreal,Swimming,400 metres Individual Medley,
Judith Hudson (-Luxton),F,18.0,164.0,59.0,Australia,AUS,1976 Summer,1976,Montreal,Swimming,4 x 100 metres Medley Relay,
"Geoffrey Andrew ""Geoff"" Huegill",M,21.0,190.0,93.0,Australia,AUS,2000 Summer,2000,Sydney,Swimming,100 metres Butterfly,Bronze
"Geoffrey Andrew ""Geoff"" Huegill",M,21.0,190.0,93.0,Australia,AUS,2000 Summer,2000,Sydney,Swimming,4 x 100 metres Medley Relay,Silver
"Geoffrey Andrew ""Geoff"" Huegill",M,25.0,190.0,93.0,Australia,AUS,2004 Summer,2004,Athina,Swimming,100 metres Butterfly,
Christine Hunt (-Thompson),F,26.0,163.0,56.0,Australia,AUS,1976 Summer,1976,Montreal,Athletics,Javelin Throw,
"Jeffrey ""Jeff"" Hunt",M,30.0,172.0,58.0,Australia,AUS,2012 Summer,2012,London,Athletics,Marathon,
Ky Hurst,M,27.0,183.0,87.0,Australia,AUS,2008 Summer,2008,Beijing,Swimming,10 kilometres Open Water,
Ky Hurst,M,31.0,183.0,87.0,Australia,AUS,2012 Summer,2012,London,Swimming,10 kilometres Open Water,
Elly Hutton,F,24.0,163.0,58.0,Australia,AUS,2000 Summer,2000,Sydney,Athletics,4 x 100 metres Relay,
Alison Jane Inverarity (-Ferrier),F,21.0,181.0,63.0,Australia,AUS,1992 Summer,1992,Barcelona,Athletics,High Jump,
Alison Jane Inverarity (-Ferrier),F,25.0,181.0,63.0,Australia,AUS,1996 Summer,1996,Atlanta,Athletics,High Jump,
Alison Jane Inverarity (-Ferrier),F,30.0,181.0,63.0,Australia,AUS,2000 Summer,2000,Sydney,Athletics,High Jump,
Grant Irvine,M,25.0,187.0,80.0,Australia,AUS,2016 Summer,2016,Rio de Janeiro,Swimming,100 metres Butterfly,
Grant Irvine,M,25.0,187.0,80.0,Australia,AUS,2016 Summer,2016,Rio de Janeiro,Swimming,200 metres Butterfly,
