Name,Sex,Age,Height,Weight,Team,NOC,Games,Year,City,Sport,Event,Medal
"Ippolito ""Ito"" Giani",M,23.0,176.0,67.0,Italy,ITA,1964 Summer,1964,Tokyo,Athletics,100 meters,
Glenroy John Gilbert,M,27.0,183.0,79.0,Canada,CAN,1996 Summer,1996,Atlanta,Athletics,100 meters,
Darren Gilford,M,21.0,178.0,73.0,Malta,MLT,2004 Summer,2004,Athina,Athletics,100 meters,
James Wren Gilkes,M,27.0,188.0,72.0,Guyana,GUY,1980 Summer,1980,Moskva,Athletics,100 meters,
Emery Paul Gill,M,26.0,175.0,77.0,Belize,BIZ,1992 Summer,1992,Barcelona,Athletics,100 meters,
Eric Gillis,M,28.0,172.0,58.0,Canada,CAN,2008 Summer,2008,Beijing,Athletics,"10,000 meters",
Patricia Girard-Lno,F,20.0,164.0,51.0,France,FRA,1988 Summer,1988,Seoul,Athletics,100 meters,
Patricia Girard-Lno,F,24.0,164.0,51.0,France,FRA,1992 Summer,1992,Barcelona,Athletics,100 meters,
Esperanza Emma Girn Olivares,F,16.0,161.0,50.0,Mexico,MEX,1964 Summer,1964,Tokyo,Athletics,100 meters,
Esperanza Emma Girn Olivares,F,20.0,161.0,50.0,Mexico,MEX,1968 Summer,1968,Mexico City,Athletics,100 meters,
Ramon Gittens,M,25.0,180.0,79.0,Barbados,BAR,2012 Summer,2012,London,Athletics,100 meters,
Ramon Gittens,M,29.0,180.0,79.0,Barbados,BAR,2016 Summer,2016,Rio de Janeiro,Athletics,100 meters,
Harvey Edward Glance,M,19.0,173.0,67.0,United States,USA,1976 Summer,1976,Montreal,Athletics,100 meters,
Ernest Glover,M,21.0,180.0,68.0,Great Britain,GBR,1912 Summer,1912,Stockholm,Athletics,"10,000 meters",
Herman Goffberg,M,27.0,170.0,63.0,United States,USA,1948 Summer,1948,London,Athletics,"10,000 meters",
Bla Goldovnyi,M,22.0,176.0,78.0,Hungary,HUN,1948 Summer,1948,London,Athletics,100 meters,
Bla Goldovnyi,M,30.0,176.0,78.0,Hungary,HUN,1956 Summer,1956,Melbourne,Athletics,100 meters,
Lyudmila Golomazova (Gaponova-),F,20.0,174.0,66.0,Soviet Union,URS,1968 Summer,1968,Mexico City,Athletics,100 meters,
Alejandro Gmez Cabral,M,25.0,178.0,69.0,Spain,ESP,1992 Summer,1992,Barcelona,Athletics,"10,000 meters",
Alejandro Gmez Cabral,M,29.0,178.0,69.0,Spain,ESP,1996 Summer,1996,Atlanta,Athletics,"10,000 meters",
Francisco Gmez Hechavarra,M,19.0,169.0,60.0,Cuba,CUB,1976 Summer,1976,Montreal,Athletics,100 meters,
Isaac M. Gmez,M,26.0,166.0,58.0,Philippines,PHI,1960 Summer,1960,Roma,Athletics,100 meters,
Jean-Paul Gomez,M,31.0,176.0,65.0,France,FRA,1976 Summer,1976,Montreal,Athletics,"10,000 meters",
Jos Gmez Cervantes,M,24.0,165.0,55.0,Mexico,MEX,1980 Summer,1980,Moskva,Athletics,"10,000 meters",
Jos Gmez Cervantes,M,28.0,165.0,55.0,Mexico,MEX,1984 Summer,1984,Los Angeles,Athletics,"10,000 meters",
Julio Csar Gmez,M,21.0,182.0,63.0,Argentina,ARG,1984 Summer,1984,Los Angeles,Athletics,"10,000 meters",
Mario Gmez Daza,M,,165.0,61.0,Mexico,MEX,1928 Summer,1928,Amsterdam,Athletics,100 meters,
Rodolfo Gmez Orozco,M,25.0,173.0,57.0,Mexico,MEX,1976 Summer,1976,Montreal,Athletics,"10,000 meters",
Rodolfo Gmez Orozco,M,29.0,173.0,57.0,Mexico,MEX,1980 Summer,1980,Moskva,Athletics,"10,000 meters",
Griselda Mara de los ngeles Gonzlez Santillo,F,26.0,170.0,52.0,Argentina,ARG,1992 Summer,1992,Barcelona,Athletics,"10,000 meters",
Guillermo Gonzlez Zayas,M,22.0,180.0,71.0,Puerto Rico,PUR,1972 Summer,1972,Munich,Athletics,100 meters,
Mauricio Gonzlez,M,27.0,180.0,67.0,Mexico,MEX,1988 Summer,1988,Seoul,Athletics,"10,000 meters",
Miguel Angel Gonzlez,M,24.0,169.0,66.0,Mexico,MEX,1968 Summer,1968,Mexico City,Athletics,100 meters,
Toms Pedro Gonzlez Barrios,M,21.0,178.0,75.0,Cuba,CUB,1980 Summer,1980,Moskva,Athletics,100 meters,
Carlota Gooden,F,24.0,160.0,52.0,Panama,PAN,1960 Summer,1960,Roma,Athletics,100 meters,
Leon Gordon,M,22.0,172.0,75.0,Jamaica,JAM,1996 Summer,1996,Atlanta,Athletics,100 meters,
"Kara Goucher (Grgas-, Wheeler-)",F,30.0,170.0,56.0,United States,USA,2008 Summer,2008,Beijing,Athletics,"10,000 meters",
"Johannes Edouard Willem ""Jalal"" Gozal",M,20.0,162.0,57.0,Indonesia,INA,1956 Summer,1956,Melbourne,Athletics,100 meters,
"Johannes Edouard Willem ""Jalal"" Gozal",M,24.0,162.0,57.0,Indonesia,INA,1960 Summer,1960,Roma,Athletics,100 meters,
"Samuel Louis ""Sam"" Graddy, III",M,20.0,178.0,70.0,United States,USA,1984 Summer,1984,Los Angeles,Athletics,100 meters,Silver
John Joseph Gray,M,29.0,170.0,57.0,United States,USA,1924 Summer,1924,Paris,Athletics,"10,000 meters",
Constantin Grecescu,M,31.0,172.0,64.0,Romania,ROU,1960 Summer,1960,Roma,Athletics,"10,000 meters",
Yelizaveta Andriyanovna Grechishnikova,F,28.0,168.0,50.0,Russia,RUS,2012 Summer,2012,London,Athletics,"10,000 meters",
Brian William Green,M,31.0,167.0,68.0,Great Britain,GBR,1972 Summer,1972,Munich,Athletics,100 meters,
Michael Green,M,25.0,176.0,73.0,Jamaica,JAM,1996 Summer,1996,Atlanta,Athletics,100 meters,
Cejhae Colin Greene,M,20.0,174.0,72.0,Antigua and Barbuda,ANT,2016 Summer,2016,Rio de Janeiro,Athletics,100 meters,
"Charles Edward ""Charlie"" Greene",M,23.0,173.0,69.0,United States,USA,1968 Summer,1968,Mexico City,Athletics,100 meters,Bronze
Maurice Greene,M,26.0,176.0,80.0,United States,USA,2000 Summer,2000,Sydney,Athletics,100 meters,Gold
Maurice Greene,M,30.0,176.0,80.0,United States,USA,2004 Summer,2004,Athina,Athletics,100 meters,Bronze
"Louis Paul ""Lou"" Gregory",M,30.0,175.0,66.0,United States,USA,1932 Summer,1932,Los Angeles,Athletics,"10,000 meters",
Adrian Griffith,M,31.0,178.0,75.0,Bahamas,BAH,2016 Summer,2016,Rio de Janeiro,Athletics,100 meters,
Delorez Florence Griffith Joyner,F,28.0,170.0,57.0,United States,USA,1988 Summer,1988,Seoul,Athletics,100 meters,Gold
Lidiya Nikolayevna Grigoryeva (Nikiforova-),F,26.0,163.0,49.0,Russia,RUS,2000 Summer,2000,Sydney,Athletics,"10,000 meters",
Lidiya Nikolayevna Grigoryeva (Nikiforova-),F,30.0,163.0,49.0,Russia,RUS,2004 Summer,2004,Athina,Athletics,"10,000 meters",
Lina Grinikait (-Samuole),F,21.0,167.0,62.0,Lithuania,LTU,2008 Summer,2008,Beijing,Athletics,100 meters,
Lina Grinikait (-Samuole),F,25.0,167.0,62.0,Lithuania,LTU,2012 Summer,2012,London,Athletics,100 meters,
Hans Grodotzki,M,24.0,175.0,65.0,Germany,GER,1960 Summer,1960,Roma,Athletics,"10,000 meters",Silver
Amos Grodzinowsky,M,20.0,174.0,65.0,Israel,ISR,1960 Summer,1960,Roma,Athletics,100 meters,
Daniel Alfonso GruesoBarco,M,23.0,180.0,79.0,Colombia,COL,2008 Summer,2008,Beijing,Athletics,100 meters,
Karoline Bjerkeli Grvdal,F,26.0,167.0,52.0,Norway,NOR,2016 Summer,2016,Rio de Janeiro,Athletics,"10,000 meters",
Danielle Guneau (-Mnard),F,17.0,164.0,59.0,France,FRA,1964 Summer,1964,Tokyo,Athletics,100 meters,
Paulo Alexandre Martins Guerra,M,25.0,174.0,72.0,Portugal,POR,1996 Summer,1996,Atlanta,Athletics,"10,000 meters",
Silvio Ramn Guerra Burbano,M,27.0,165.0,57.0,Ecuador,ECU,1996 Summer,1996,Atlanta,Athletics,"10,000 meters",
Maria Guida,F,30.0,160.0,49.0,Italy,ITA,1996 Summer,1996,Atlanta,Athletics,"10,000 meters",
Joseph Guillemot,M,20.0,160.0,55.0,France,FRA,1920 Summer,1920,Antwerpen,Athletics,"10,000 meters",Silver
Needy Guims,M,21.0,187.0,81.0,France,FRA,1996 Summer,1996,Atlanta,Athletics,100 meters,
Bjarne Guldager,M,22.0,177.0,71.0,Norway,NOR,1920 Summer,1920,Antwerpen,Athletics,100 meters,
Sunil B. Gunawardene,M,22.0,163.0,52.0,Sri Lanka,SRI,1972 Summer,1972,Munich,Athletics,100 meters,
Desislav Gunev,M,22.0,184.0,90.0,Bulgaria,BUL,2008 Summer,2008,Beijing,Athletics,100 meters,
Bror Erik Gustafsson,M,28.0,181.0,76.0,Finland,FIN,1972 Summer,1972,Munich,Athletics,100 meters,
Francisco J. Gutirrez Hernndez,M,22.0,175.0,70.0,Colombia,COL,1964 Summer,1964,Tokyo,Athletics,100 meters,
Gyula Gyenes,M,25.0,177.0,75.0,Hungary,HUN,1936 Summer,1936,Berlin,Athletics,100 meters,
Christian Haas,M,25.0,181.0,76.0,West Germany,FRG,1984 Summer,1984,Los Angeles,Athletics,100 meters,
Christian Haas,M,30.0,181.0,76.0,West Germany,FRG,1988 Summer,1988,Seoul,Athletics,100 meters,
Jrgen Haase,M,23.0,178.0,60.0,East Germany,GDR,1968 Summer,1968,Mexico City,Athletics,"10,000 meters",
Rebekka Haase,F,23.0,170.0,58.0,Germany,GER,2016 Summer,2016,Rio de Janeiro,Athletics,100 meters,
Paul Haba,M,21.0,177.0,68.0,Guinea,GUI,1980 Summer,1980,Moskva,Athletics,100 meters,
Rachid Habchaoui,M,30.0,170.0,56.0,Algeria,ALG,1980 Summer,1980,Moskva,Athletics,"10,000 meters",
Semoy Kee-Ann Hackett,F,19.0,173.0,61.0,Trinidad and Tobago,TTO,2008 Summer,2008,Beijing,Athletics,100 meters,
Semoy Kee-Ann Hackett,F,23.0,173.0,61.0,Trinidad and Tobago,TTO,2012 Summer,2012,London,Athletics,100 meters,
Semoy Kee-Ann Hackett,F,27.0,173.0,61.0,Trinidad and Tobago,TTO,2016 Summer,2016,Rio de Janeiro,Athletics,100 meters,
Sudirman Hadi,M,20.0,171.0,76.0,Indonesia,INA,2016 Summer,2016,Rio de Janeiro,Athletics,100 meters,
Abadi Hadis Embaye,M,18.0,170.0,63.0,Ethiopia,ETH,2016 Summer,2016,Rio de Janeiro,Athletics,"10,000 meters",
"Alexander ""Alex"" Hagelsteens",M,23.0,178.0,60.0,Belgium,BEL,1980 Summer,1980,Moskva,Athletics,"10,000 meters",
"Edward Hopwood ""Ted"" Haggis",M,24.0,184.0,75.0,Canada,CAN,1948 Summer,1948,London,Athletics,100 meters,
Linda Haglund (-McTear),F,16.0,170.0,58.0,Sweden,SWE,1972 Summer,1972,Munich,Athletics,100 meters,
Linda Haglund (-McTear),F,20.0,170.0,58.0,Sweden,SWE,1976 Summer,1976,Montreal,Athletics,100 meters,
Linda Haglund (-McTear),F,24.0,170.0,58.0,Sweden,SWE,1980 Summer,1980,Moskva,Athletics,100 meters,
"Charles Archibald ""Archie"" Hahn",M,23.0,167.0,64.0,United States,USA,1904 Summer,1904,St. Louis,Athletics,100 meters,Gold
"Charles Archibald ""Archie"" Hahn",M,25.0,167.0,64.0,United States,USA,1906 Summer,1906,Athina,Athletics,100 meters,Gold
Taina Halasima,F,18.0,163.0,65.0,Tonga,TGA,2016 Summer,2016,Rio de Janeiro,Athletics,100 meters,
Murray Gordon Halberg,M,27.0,178.0,62.0,New Zealand,NZL,1960 Summer,1960,Roma,Athletics,"10,000 meters",
Murray Gordon Halberg,M,31.0,178.0,62.0,New Zealand,NZL,1964 Summer,1964,Tokyo,Athletics,"10,000 meters",
Earl Haley,M,25.0,183.0,82.0,Guyana,GUY,1984 Summer,1984,Los Angeles,Athletics,100 meters,
Marielle Hall,F,24.0,160.0,51.0,United States,USA,2016 Summer,2016,Rio de Janeiro,Athletics,"10,000 meters",
Gunhild Halle-Haugen,F,28.0,165.0,48.0,Norway,NOR,2000 Summer,2000,Sydney,Athletics,"10,000 meters",
"Donald George ""Don"" Halliday",M,25.0,174.0,65.0,Great Britain,GBR,1972 Summer,1972,Munich,Athletics,100 meters,
Reijo Edvard Halme,M,25.0,168.0,62.0,Finland,FIN,1924 Summer,1924,Paris,Athletics,100 meters,
Raili Karin Helena Halttu (-Renkonen),F,27.0,165.0,54.0,Finland,FIN,1936 Summer,1936,Berlin,Athletics,100 meters,
John Halvorsen,M,22.0,174.0,58.0,Norway,NOR,1988 Summer,1988,Seoul,Athletics,"10,000 meters",
John Halvorsen,M,25.0,174.0,58.0,Norway,NOR,1992 Summer,1992,Barcelona,Athletics,"10,000 meters",
"William Franklin ""Frank"" Hamilton",M,24.0,176.0,70.0,United States,USA,1908 Summer,1908,London,Athletics,100 meters,
Katsuhiko Hanada,M,25.0,175.0,58.0,Japan,JPN,1996 Summer,1996,Atlanta,Athletics,"10,000 meters",
Katsuhiko Hanada,M,29.0,175.0,58.0,Japan,JPN,2000 Summer,2000,Sydney,Athletics,"10,000 meters",
Reeta Sisko Hanhijoki (Markkanen-),F,30.0,165.0,53.0,Finland,FIN,1992 Summer,1992,Barcelona,Athletics,100 meters,
Mohamed Hadheb Abdessalem Hannachi Mheddeb,M,26.0,175.0,64.0,Tunisia,TUN,1964 Summer,1964,Tokyo,Athletics,"10,000 meters",
Arthur Hannemann,M,28.0,175.0,65.0,Germany,GER,1964 Summer,1964,Tokyo,Athletics,"10,000 meters",
Paul Hnni,M,21.0,183.0,75.0,Switzerland,SUI,1936 Summer,1936,Berlin,Athletics,100 meters,
Heidi Johanna Hannula,F,20.0,164.0,55.0,Finland,FIN,2000 Summer,2000,Sydney,Athletics,100 meters,
"Catherine ""Cathy"" Hardy (-Lavender)",F,22.0,157.0,47.0,United States,USA,1952 Summer,1952,Helsinki,Athletics,100 meters,
Harmon Harmon,M,24.0,176.0,68.0,Cook Islands,COK,2004 Summer,2004,Athina,Athletics,100 meters,
Lauri Jaakoppi Hr,M,24.0,168.0,64.0,Finland,FIN,1924 Summer,1924,Paris,Athletics,100 meters,
Mariano Haro Cisneros,M,32.0,165.0,58.0,Spain,ESP,1972 Summer,1972,Munich,Athletics,"10,000 meters",
Mariano Haro Cisneros,M,36.0,165.0,58.0,Spain,ESP,1976 Summer,1976,Montreal,Athletics,"10,000 meters",
"Ernest ""Ernie"" Harper",M,21.0,168.0,58.0,Great Britain,GBR,1924 Summer,1924,Paris,Athletics,"10,000 meters",
Tahesia Gaynell Harrigan-Scott,F,26.0,158.0,56.0,British Virgin Islands,IVB,2008 Summer,2008,Beijing,Athletics,100 meters,
Tahesia Gaynell Harrigan-Scott,F,30.0,158.0,56.0,British Virgin Islands,IVB,2012 Summer,2012,London,Athletics,100 meters,
Tahesia Gaynell Harrigan-Scott,F,34.0,158.0,56.0,British Virgin Islands,IVB,2016 Summer,2016,Rio de Janeiro,Athletics,100 meters,
Ethel Frances Harrington,F,25.0,165.0,50.0,United States,USA,1932 Summer,1932,Los Angeles,Athletics,100 meters,
"Richard Lewis ""Dick"" Hart",M,29.0,188.0,72.0,United States,USA,1956 Summer,1956,Melbourne,Athletics,"10,000 meters",
"Edward James ""Eddie"" Hart",M,23.0,178.0,69.0,United States,USA,1972 Summer,1972,Munich,Athletics,100 meters,
Rose Hart,F,22.0,170.0,61.0,Ghana,GHA,1964 Summer,1964,Tokyo,Athletics,100 meters,
Tommi Mikael Hartonen,M,23.0,189.0,85.0,Finland,FIN,2000 Summer,2000,Sydney,Athletics,100 meters,
Jak Ali (Jacques Montgomery-) Harvey,M,27.0,183.0,73.0,Turkey,TUR,2016 Summer,2016,Rio de Janeiro,Athletics,100 meters,
"Louise ""Lisa"" Harvey (-McCloy)",F,22.0,173.0,54.0,Canada,CAN,1992 Summer,1992,Barcelona,Athletics,"10,000 meters",
Natalie Anne Harvey,F,25.0,164.0,48.0,Australia,AUS,2000 Summer,2000,Sydney,Athletics,"10,000 meters",
Armin Hary,M,23.0,182.0,71.0,Germany,GER,1960 Summer,1960,Roma,Athletics,100 meters,Gold
Eleanor Jean Haslam (-Jensen),F,17.0,169.0,50.0,Canada,CAN,1956 Summer,1956,Melbourne,Athletics,100 meters,
Eleanor Jean Haslam (-Jensen),F,20.0,169.0,50.0,Canada,CAN,1960 Summer,1960,Roma,Athletics,100 meters,
Amy Elizabeth Hastings-Cragg,F,28.0,163.0,45.0,United States,USA,2012 Summer,2012,London,Athletics,"10,000 meters",
"Robert Lee ""Bob"" Hayes",M,21.0,183.0,86.0,United States,USA,1964 Summer,1964,Tokyo,Athletics,100 meters,Gold
Akeem Haynes,M,24.0,170.0,73.0,Canada,CAN,2016 Summer,2016,Rio de Janeiro,Athletics,100 meters,
"Lynsworth W. ""Lynn"" Headley",M,21.0,185.0,75.0,Jamaica,JAM,1964 Summer,1964,Tokyo,Athletics,100 meters,
"Harold William ""Hal"" Heiland",M,22.0,180.0,70.0,United States,USA,1912 Summer,1912,Stockholm,Athletics,100 meters,
Viljo Akseli Heino,M,34.0,175.0,63.0,Finland,FIN,1948 Summer,1948,London,Athletics,"10,000 meters",
Valdemar Evert Heinstrm,M,35.0,172.0,65.0,Finland,FIN,1948 Summer,1948,London,Athletics,"10,000 meters",
Albert Heis,M,24.0,172.0,75.0,France,FRA,1924 Summer,1924,Paris,Athletics,100 meters,
Voitto Valdemar Hellstn,M,20.0,160.0,72.0,Finland,FIN,1952 Summer,1952,Helsinki,Athletics,100 meters,
"Ingeborg ""Inge"" Helten",F,18.0,171.0,58.0,West Germany,FRG,1976 Summer,1976,Montreal,Athletics,100 meters,Bronze
Paul John Henderson,M,25.0,184.0,81.0,Australia,AUS,1996 Summer,1996,Atlanta,Athletics,100 meters,
Rita Hendricks,F,20.0,163.0,54.0,United States Virgin Islands,ISV,1976 Summer,1976,Montreal,Athletics,100 meters,
Brunhilde Hendrix (-Ramsauer),F,22.0,168.0,62.0,Germany,GER,1960 Summer,1960,Roma,Athletics,100 meters,
"Geertruida Leonie ""Truus"" Hennipman-Cruiming",F,25.0,162.0,53.0,Netherlands,NED,1968 Summer,1968,Mexico City,Athletics,100 meters,
Anson Henry,M,29.0,184.0,82.0,Canada,CAN,2008 Summer,2008,Beijing,Athletics,100 meters,
Anthony Henry,M,17.0,171.0,63.0,Antigua and Barbuda,ANT,1984 Summer,1984,Los Angeles,Athletics,100 meters,
Desiree Latifah N. Henry,F,20.0,171.0,64.0,Great Britain,GBR,2016 Summer,2016,Rio de Janeiro,Athletics,100 meters,
Lerissa Henry,F,18.0,153.0,57.0,Federated States of Micronesia,FSM,2016 Summer,2016,Rio de Janeiro,Athletics,100 meters,
John Bray Henwood,M,31.0,195.0,70.0,New Zealand,NZL,2004 Summer,2004,Athina,Athletics,"10,000 meters",
Christoph Herle,M,28.0,183.0,68.0,West Germany,FRG,1984 Summer,1984,Los Angeles,Athletics,"10,000 meters",
"Josephus Maria Melchior ""Jos"" Hermens",M,26.0,179.0,67.0,Netherlands,NED,1976 Summer,1976,Montreal,Athletics,"10,000 meters",
Luis Hernndez,M,21.0,174.0,58.0,Mexico,MEX,1976 Summer,1976,Montreal,Athletics,"10,000 meters",
Sanna Mari Hernesniemi-Kyllnen,F,25.0,170.0,55.0,Finland,FIN,1996 Summer,1996,Atlanta,Athletics,100 meters,
Arqumedes Herrera,M,29.0,178.0,76.0,Venezuela,VEN,1964 Summer,1964,Tokyo,Athletics,100 meters,
Max Herrmann,M,27.0,176.0,67.0,Germany,GER,1912 Summer,1912,Stockholm,Athletics,100 meters,
Siegfried Herrmann,M,31.0,175.0,67.0,Germany,GER,1964 Summer,1964,Tokyo,Athletics,"10,000 meters",
Gaston Heuet,M,19.0,160.0,49.0,France,FRA,1912 Summer,1912,Stockholm,Athletics,"10,000 meters",
Gaston Heuet,M,27.0,160.0,49.0,France,FRA,1920 Summer,1920,Antwerpen,Athletics,"10,000 meters",
Gaston Heuet,M,31.0,160.0,49.0,France,FRA,1924 Summer,1924,Paris,Athletics,"10,000 meters",
Lauren Katherine Hewitt,F,21.0,170.0,62.0,Australia,AUS,2000 Summer,2000,Sydney,Athletics,100 meters,
Thomas Sinton Hewitt,M,32.0,171.0,64.0,Australia,AUS,1920 Summer,1920,Antwerpen,Athletics,"10,000 meters",
Marko Hhawu,M,17.0,167.0,62.0,Tanzania,TAN,1996 Summer,1996,Atlanta,Athletics,"10,000 meters",
"Elizabeth ""Libbie"" Hickman (Johnson-)",F,35.0,168.0,52.0,United States,USA,2000 Summer,2000,Sydney,Athletics,"10,000 meters",
D'Andre M. Hill,F,23.0,164.0,53.0,United States,USA,1996 Summer,1996,Atlanta,Athletics,100 meters,
Guy Hill,M,24.0,182.0,67.0,British Virgin Islands,IVB,1984 Summer,1984,Los Angeles,Athletics,100 meters,
"Ronald J. ""Ron"" Hill",M,26.0,167.0,61.0,Great Britain,GBR,1964 Summer,1964,Tokyo,Athletics,"10,000 meters",
"Ronald J. ""Ron"" Hill",M,30.0,167.0,61.0,Great Britain,GBR,1968 Summer,1968,Mexico City,Athletics,"10,000 meters",
Andrew Hinds,M,24.0,163.0,80.0,Barbados,BAR,2008 Summer,2008,Beijing,Athletics,100 meters,
"James Ray ""Jim"" Hines",M,22.0,183.0,81.0,United States,USA,1968 Summer,1968,Mexico City,Athletics,100 meters,Gold
Yomara Hinestroza Murillo,F,20.0,161.0,52.0,Colombia,COL,2008 Summer,2008,Beijing,Athletics,100 meters,
Yomara Hinestroza Murillo,F,24.0,161.0,52.0,Colombia,COL,2012 Summer,2012,London,Athletics,100 meters,
Harumi Hiroyama (Suzuki-),F,32.0,160.0,47.0,Japan,JPN,2000 Summer,2000,Sydney,Athletics,"10,000 meters",
Harumi Hiroyama (Suzuki-),F,35.0,160.0,47.0,Japan,JPN,2004 Summer,2004,Athina,Athletics,"10,000 meters",
Jobst Hirscht,M,24.0,174.0,65.0,West Germany,FRG,1972 Summer,1972,Munich,Athletics,100 meters,
Eileen May Hiscock (-Wilson),F,22.0,167.0,63.0,Great Britain,GBR,1932 Summer,1932,Los Angeles,Athletics,100 meters,
Eileen May Hiscock (-Wilson),F,26.0,167.0,63.0,Great Britain,GBR,1936 Summer,1936,Berlin,Athletics,100 meters,
Salah Hissou,M,24.0,176.0,62.0,Morocco,MAR,1996 Summer,1996,Atlanta,Athletics,"10,000 meters",Bronze
Kinue Hitomi,F,21.0,157.0,45.0,Japan,JPN,1928 Summer,1928,Amsterdam,Athletics,100 meters,
Dmytro Leonidovych Hlushchenko,M,27.0,187.0,87.0,Ukraine,UKR,2008 Summer,2008,Beijing,Athletics,100 meters,
Ho Thnh Chinh,M,22.0,169.0,60.0,South Vietnam,VNM,1964 Summer,1964,Tokyo,Athletics,100 meters,
"Susan Elizabeth ""Sue"" Hobson",F,34.0,170.0,55.0,Australia,AUS,1992 Summer,1992,Barcelona,Athletics,"10,000 meters",
"Susan Elizabeth ""Sue"" Hobson",F,38.0,170.0,55.0,Australia,AUS,1996 Summer,1996,Atlanta,Athletics,"10,000 meters",
Lindel Hodge,M,29.0,188.0,78.0,British Virgin Islands,IVB,1988 Summer,1988,Seoul,Athletics,100 meters,
Neville Gomez Hodge,M,28.0,172.0,64.0,United States Virgin Islands,ISV,1984 Summer,1984,Los Angeles,Athletics,100 meters,
Neville Gomez Hodge,M,32.0,172.0,64.0,United States Virgin Islands,ISV,1988 Summer,1988,Seoul,Athletics,100 meters,
Neville Gomez Hodge,M,36.0,172.0,64.0,United States Virgin Islands,ISV,1992 Summer,1992,Barcelona,Athletics,100 meters,
Virgil Hodge,F,24.0,165.0,56.0,Saint Kitts and Nevis,SKN,2008 Summer,2008,Beijing,Athletics,100 meters,
Lelieth Hodges,F,23.0,150.0,45.0,Jamaica,JAM,1976 Summer,1976,Montreal,Athletics,100 meters,
Lelieth Hodges,F,27.0,150.0,45.0,Jamaica,JAM,1980 Summer,1980,Moskva,Athletics,100 meters,
Marion Hoffman,F,22.0,172.0,62.0,Australia,AUS,1972 Summer,1972,Munich,Athletics,100 meters,
Arthur Ernst Hoffmann,M,20.0,175.0,64.0,Germany,GER,1908 Summer,1908,London,Athletics,100 meters,
Flora Hofman,F,24.0,170.0,58.0,Yugoslavia,YUG,1936 Summer,1936,Berlin,Athletics,100 meters,
Fritz Hofmann,M,24.0,167.0,56.0,Germany,GER,1896 Summer,1896,Athina,Athletics,100 meters,Silver
Fritz Hofmann,M,34.0,167.0,56.0,Germany,GER,1906 Summer,1906,Athina,Athletics,100 meters,
"Hector Dennis ""Hec"" Hogan",M,25.0,170.0,65.0,Australia,AUS,1956 Summer,1956,Melbourne,Athletics,100 meters,Bronze
"James Joseph ""Jim"" Hogan (Cregan-)",M,31.0,175.0,69.0,Ireland,IRL,1964 Summer,1964,Tokyo,Athletics,"10,000 meters",
"James Joseph ""Jim"" Hogan (Cregan-)",M,35.0,175.0,69.0,Great Britain,GBR,1968 Summer,1968,Mexico City,Athletics,"10,000 meters",
Xaver Hger,M,30.0,188.0,74.0,Germany,GER,1960 Summer,1960,Roma,Athletics,"10,000 meters",
"Anna Ella Amalie ""Anni"" Holdmann (-Wierth)",F,28.0,160.0,50.0,Germany,GER,1928 Summer,1928,Amsterdam,Athletics,100 meters,
Gary Alfred Holdsworth,M,23.0,179.0,77.0,Australia,AUS,1964 Summer,1964,Tokyo,Athletics,100 meters,
Cyril Butler Holmes,M,21.0,180.0,75.0,Great Britain,GBR,1936 Summer,1936,Berlin,Athletics,100 meters,
Jean Holmes-Mitchell,F,19.0,162.0,52.0,Panama,PAN,1960 Summer,1960,Roma,Athletics,100 meters,
Olof Agne Laurentius Holmstrm,M,26.0,197.0,84.0,Sweden,SWE,1920 Summer,1920,Antwerpen,Athletics,100 meters,
"David John ""Dave"" Holt",M,28.0,180.0,63.0,Great Britain,GBR,1972 Summer,1972,Munich,Athletics,"10,000 meters",
Gerhard Hnicke,M,30.0,174.0,66.0,Germany,GER,1960 Summer,1960,Roma,Athletics,"10,000 meters",
Miroslav Horic,M,30.0,173.0,74.0,Czechoslovakia,TCH,1952 Summer,1952,Helsinki,Athletics,100 meters,
Carina Horn,F,27.0,168.0,62.0,South Africa,RSA,2016 Summer,2016,Rio de Janeiro,Athletics,100 meters,
"Gerhard ""Gerd"" Hornberger",M,26.0,179.0,75.0,Germany,GER,1936 Summer,1936,Berlin,Athletics,100 meters,
Tomio Hosoda,M,26.0,172.0,65.0,Japan,JPN,1952 Summer,1952,Helsinki,Athletics,100 meters,
John Hou,M,19.0,178.0,60.0,Papua New Guinea,PNG,1988 Summer,1988,Seoul,Athletics,100 meters,
Hubert Houben,M,30.0,169.0,67.0,Germany,GER,1928 Summer,1928,Amsterdam,Athletics,100 meters,
Philippe Georges Albert Alexis Fernand  Housiaux,M,20.0,186.0,72.0,Belgium,BEL,1968 Summer,1968,Mexico City,Athletics,100 meters,
Jack Howard,M,27.0,177.0,84.0,Federated States of Micronesia,FSM,2008 Summer,2008,Beijing,Athletics,100 meters,
John Howard,M,23.0,178.0,67.0,Federated States of Micronesia,FSM,2004 Summer,2004,Athina,Athletics,100 meters,
John Howard,M,31.0,178.0,67.0,Federated States of Micronesia,FSM,2012 Summer,2012,London,Athletics,100 meters,
Margaret Howe,F,18.0,167.0,57.0,Canada,CAN,1976 Summer,1976,Montreal,Athletics,100 meters,
Hu Kai,M,26.0,182.0,80.0,China,CHN,2008 Summer,2008,Beijing,Athletics,100 meters,
